Date,Open,High,Low,Close,Volume,daily_range,avg_range_20,std_range_20,Max_Up_5d,Max_Down_5d,Time_To_Max_Up_5d,Time_To_Max_Down_5d,Max_Up_10d,Max_Down_10d,Time_To_Max_Up_10d,Time_To_Max_Down_10d,Max_Up_15d,Max_Down_15d,Time_To_Max_Up_15d,Time_To_Max_Down_15d,Max_Up_20d,Max_Down_20d,Time_To_Max_Up_20d,Time_To_Max_Down_20d,Max_Up_30d,Max_Down_30d,Time_To_Max_Up_30d,Time_To_Max_Down_30d,Label_1.0pct_5d,Label_1.0pct_10d,Label_1.0pct_15d,Label_1.0pct_20d,Label_1.0pct_30d,Label_2.0pct_5d,Label_2.0pct_10d,Label_2.0pct_15d,Label_2.0pct_20d,Label_2.0pct_30d,Label_3.0pct_5d,Label_3.0pct_10d,Label_3.0pct_15d,Label_3.0pct_20d,Label_3.0pct_30d,Label_5.0pct_5d,Label_5.0pct_10d,Label_5.0pct_15d,Label_5.0pct_20d,Label_5.0pct_30d,Label_10.0pct_5d,Label_10.0pct_10d,Label_10.0pct_15d,Label_10.0pct_20d,Label_10.0pct_30d,Dist_MA_20,ROC_5d,52w_Range_Pct,Dist_10d_High,Dist_10d_Low,Body_Range_Ratio,Upper_Shadow_Ratio,Lower_Shadow_Ratio,Doji,Hammer,Shooting_Star,Gap_Pct,Gap_Up,Gap_Down,TR,ATR_14_Pct,ATR_14_Percentile,BB_Width_20,BB_Position_20,BB_Squeeze_20,Intraday_Range,ATR_14_Trend,RSI_14,MACD_Histogram,MACD_Signal_Pct,MACD_Bull_Cross,MACD_Bear_Cross,Stoch_14_K,Stoch_14_D,ROC_Oscillator_5,Price_Momentum_Pct,RSI_Momentum,Divergence_Flag,Williams_R_14,CCI_20,Chaikin_Oscillator,Vol_Ratio_10,Vol_Percentile_10,OBV_Trend,OBV_ROC_5d,OBV_ROC_20d,AD_ROC_5d,AD_ROC_20d,AD_Trend,Vol_Spike_2x,Vol_Spike_3x,Price_Change_5d,Vol_Change_5d,PV_Divergence,Plus_DI_14,Minus_DI_14,ADX_14,Trend_Dir_14,Trend_Strength,MA_Alignment,MA_Alignment_Score,MA_20_Slope,Vol_Regime,Trend_Regime,Vol_Regime_Level,Price_Up,Consec_Up,Price_Down,Consec_Down,Higher_High,Higher_Low,Lower_High,Lower_Low,Dist_Support,Dist_Resistance,Near_Support,Near_Resistance,Breakout,Breakdown,Consolidation,Day_of_Week,Day_of_Week_Name,Month,Month_Name,Quarter,Major_Move,Days_Since_Major_Move,Days_Since_52w_High,Days_Since_52w_Low,Fib_23.6,Fib_38.2,Fib_50.0,Fib_61.8,Fib_78.6,VWAP_Distance,VWAP_Slope
2025-08-11 04:00:00,105.20233091051774,105.6148487529173,103.65046951081035,103.94512939453124,13570700,1.889823268823881,1.5619544553953946,0.4081163166981593,2.5804412515319606,0.0850533370829919,4.0,2.0,6.252207455638185,0.0850533370829919,11.0,2.0,9.47572448927879,0.0850533370829919,18.0,2.0,9.904892963999425,0.0850533370829919,22.0,2.0,10.143318270186672,0.0850533370829919,37.0,2.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,63.99993896484399,20.99990844726581,15.000152587890195,0,0,0,0.48189475608695553,0,0,1.4732843584612425,1.3792188874490716,1.0,0,50,0,1.8898232688238814,0.3341776294787966,95.03829438615547,0.0,0.0,0,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,0.0,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,0,0,0,1.7793359744973314,-3.9106309917690263,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,0,0,0,0,0,0,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,0,Monday,8,August,3,0,0,0.0,0.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-12 04:00:00,104.44603552229128,105.36929611818408,103.89601175972284,104.23977661132812,14109400,1.4133610089693025,1.5619544553953946,0.4081163166981593,2.2904843608408108,0.3674758624152154,3.0,1.0,6.436879436796696,0.3674758624152154,13.0,1.0,9.594232562788594,0.3674758624152154,21.0,1.0,9.594232562788594,0.3674758624152154,21.0,1.0,9.831983928996635,0.3674758624152154,36.0,1.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,13.99993896484332,62.666829427082874,23.333231608073806,0,0,0,0.48189475608695553,1,0,1.4732843584612425,1.3792188874490716,1.0,0,50,0,1.4133610089693296,0.3341776294787966,95.03829438615547,0.018803697026339706,0.004509722113193841,1,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,-2394331.557857549,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,0,0,0,1.7793359744973314,-3.9106309917690263,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,1,0,0,0,1,1,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,1,Tuesday,8,August,3,0,0,1.0,1.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-13 04:00:00,104.11209197362868,105.68359375,103.85672059324595,105.68359375,17958700,1.7286251270709017,1.5619544553953946,0.4081163166981593,0.8930228514167965,1.0780602531638706,2.0,1.0,4.982771138008842,1.0780602531638706,12.0,1.0,8.096989465169715,1.0780602531638706,20.0,1.0,8.096989465169715,1.0780602531638706,20.0,1.0,8.584756452260214,1.0780602531638706,42.0,1.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,86.02139511226574,0.0,13.978604887734264,0,0,0,-0.1224912810160125,0,1,1.826873156754047,1.3792188874490716,1.0,0,50,0,1.7286251270709148,0.3341776294787966,95.03829438615547,0.12170194850537883,0.033237336218924364,0,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,2557967.491915049,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,0,0,0,1.7793359744973314,-3.9106309917690263,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,2,0,0,1,0,0,1,5.062248976985211,-4.677199078392359,0,0,0,0,0,2,Wednesday,8,August,3,0,0,0.0,2.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-14 04:00:00,105.6344919611776,105.67377294995138,104.54426093166607,105.46751403808594,13683500,1.070957278728905,1.5619544553953946,0.4081163166981593,2.7634279744583043,0.6767489906859969,6.0,4.0,6.194203114864072,0.6767489906859969,13.0,4.0,8.318456393213324,0.6767489906859969,19.0,4.0,8.318456393213324,0.6767489906859969,19.0,4.0,8.938817728249504,0.6767489906859969,42.0,4.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,14.783191359499684,3.4776955125642903,81.73911312793602,0,1,0,-0.046461127106020565,0,1,1.1393328183339264,1.3792188874490716,1.0,0,50,0,1.070957278728905,0.3341776294787966,95.03829438615547,0.16570681861817593,0.07258454580604709,0,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,7115106.496105005,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,0,0,0,1.7793359744973314,-3.9106309917690263,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,0,0,1,1,0,1,1,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,3,Thursday,8,August,3,0,0,1.0,3.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-15 04:00:00,105.26925615166628,106.627372392386,105.03133168460889,105.566650390625,19271900,1.5118796531587912,1.5619544553953946,0.4081163166981593,2.8922920865101127,0.7700222430905233,6.0,3.0,6.72364201503368,0.7700222430905233,13.0,3.0,8.216735853253496,0.7700222430905233,18.0,3.0,8.216735853253496,0.7700222430905233,18.0,3.0,11.146586125072314,0.7700222430905233,42.0,3.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,18.63324898353713,66.45958317932372,14.907167837139143,0,0,0,-0.18798005075578067,0,1,1.5960407077771066,1.3792188874490716,1.0,0,50,0,1.5118796531587644,0.3341776294787966,95.03829438615547,0.1902303237115915,0.11756619775859947,0,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,6313969.964068385,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,0,0,0,1.7793359744973314,-3.9106309917690263,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,1,0,0,1,1,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,4,Friday,8,August,3,0,0,0.0,4.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-18 04:00:00,105.18003559629148,106.30024252850168,104.75376370133158,105.79466247558594,13040000,1.4617739600303272,1.5619544553953946,0.4081163166981593,4.394675440073225,0.5341109453831058,4.0,1.0,7.561838010723436,0.5341109453831058,11.0,1.0,7.983503637259033,0.5341109453831058,15.0,1.0,7.983503637259033,0.5341109453831058,15.0,1.0,10.907039400826973,0.5341109453831058,39.0,1.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,0.11967611451386356,1.7793359744973314,0.0,-0.11669049325836571,6.429924922644724,39.74363363377987,32.69233590743077,27.564030458789357,0,0,0,-0.36622815340161524,0,1,1.5464788271701053,1.3792188874490716,1.0,0,50,0,1.4617739600303405,0.3341776294787966,95.03829438615547,0.20904869874606438,0.16671244798629503,0,0,96.70070601418233,95.4875029839248,1.7793359744973314,1.7793359744973314,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,6848456.457292385,0.8909948317617455,0.1,0,500.0,500.0,17289391.024611257,73737646.6869428,1,0,0,1.7793359744973314,-3.9106309917690263,1,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,2,0,0,0,0,1,1,5.062248976985211,-4.677199078392359,0,0,0,0,0,0,Monday,8,August,3,0,0,3.0,7.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-19 04:00:00,105.2791635283234,106.52824050344698,105.22960160367272,106.48858642578124,16113600,1.219509943142466,1.5619544553953946,0.4081163166981593,4.189161562693317,-0.24204618608869,6.0,1.0,7.279838184322249,-0.24204618608869,14.0,1.0,7.279838184322249,-0.24204618608869,14.0,1.0,7.354311272480181,-0.24204618608869,28.0,1.0,10.1843229720656,-0.24204618608869,38.0,1.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,0.11967611451386356,2.157343278696855,0.0,-0.11669049325836571,6.429924922644724,93.13003773936484,3.0535106928213493,3.8164515678138176,0,0,0,-0.4872636626460281,0,1,1.2986388997742608,1.3792188874490716,1.0,0,50,0,1.2195099431424663,0.3341776294787966,95.03829438615547,0.25256166098466054,0.22491920959527906,0,0,96.70070601418233,95.4875029839248,2.157343278696855,2.157343278696855,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,11258467.29994933,0.8909948317617455,0.1,0,373.5148199072959,500.0,39943972.06559521,73737646.6869428,1,0,0,2.157343278696855,14.204714587438172,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,3,0,0,1,1,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,1,Tuesday,8,August,3,0,0,4.0,8.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-20 04:00:00,106.9446008200613,108.38203282498014,106.7463379878446,107.5889663696289,18959700,1.5203183861028975,1.5619544553953946,0.4081163166981593,3.123553558281296,0.5252033083678954,5.0,1.0,6.182619888612557,0.5252033083678954,13.0,1.0,6.182619888612557,0.5252033083678954,13.0,1.0,6.41297017581041,0.5252033083678954,28.0,1.0,9.05739868590459,0.5252033083678954,37.0,1.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,1.8029029407688135,0.0,-0.11669049325836571,6.429924922644724,39.39399544086308,48.48498860215684,12.12101595698008,0,0,0,0.42822842295675184,1,0,1.8934463991989077,1.3792188874490716,1.0,0,50,0,1.520318386102911,0.3341776294787966,95.03829438615547,0.33463512353304714,0.30037658942742873,0,0,96.70070601418233,95.4875029839248,1.8029029407688135,1.8029029407688135,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,12221855.736675242,0.8909948317617455,0.1,0,167.4614336365422,500.0,22559755.297588944,73737646.6869428,1,0,0,1.8029029407688135,5.573900115264463,0,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,4,0,0,1,1,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,2,Wednesday,8,August,3,0,0,0.0,9.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-21 04:00:00,107.47991610893938,108.61994626586684,107.0239055588168,108.28289794921876,12194900,1.4739545554077516,1.5619544553953946,0.4081163166981593,3.433125820411066,-0.3387289316392325,6.0,1.0,5.502147953156511,-0.3387289316392325,12.0,1.0,5.502147953156511,0.8056465671545511,12.0,18.0,5.731022039202738,0.8056465671545511,27.0,18.0,8.35850371385128,0.8056465671545511,36.0,18.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,2.669432324076726,0.0,-0.11669049325836571,6.429924922644724,50.31086216864301,21.11777695639375,28.571360874963236,0,0,0,-0.10135821949890217,0,1,1.5960407070500509,1.3792188874490716,1.0,0,50,0,1.4739545554077647,0.3341776294787966,95.03829438615547,0.4098738479021334,0.3930819527534808,0,0,96.70070601418233,95.4875029839248,2.669432324076726,2.669432324076726,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,13746264.80523929,0.8909948317617455,0.1,0,432.86283084755723,500.0,20918028.643756174,73737646.6869428,1,0,0,2.669432324076726,-10.878795629773085,1,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Normal,1,5,0,0,1,1,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,3,Thursday,8,August,3,0,0,0.0,10.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
2025-08-22 04:00:00,108.64968345259015,110.44399452430888,108.64968345259015,110.31511688232422,13586700,1.6265323578750976,1.5619544553953946,0.4081163166981593,2.129769005579519,0.8267440235137141,6.0,4.0,3.558593265339728,2.030913618925172,11.0,14.0,3.558593265339728,2.632999415979592,11.0,17.0,3.78325104573261,2.632999415979592,26.0,17.0,6.362329399453665,2.632999415979592,35.0,17.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,0.11967611451386356,4.49807441472152,0.0,-0.11669049325836571,6.429924922644724,92.81743037670664,7.182569623293353,0.0,0,0,0,0.33872893163923257,1,0,2.161096575090113,1.3792188874490716,1.0,0,50,0,1.6265323578750848,0.3341776294787966,95.03829438615547,0.561356739543555,0.5130572587313494,0,0,96.70070601418233,95.4875029839248,4.49807441472152,4.49807441472152,-35.9894011233648,0,-3.2992939858176697,-5.027432707743102,16822256.322897736,0.8909948317617455,0.1,0,196.23411628802467,500.0,38897129.091212355,73737646.6869428,1,0,0,4.49807441472152,-29.499945516529248,1,0.0,0.0,0.0,Neutral,0.0,0,0.0,0.8836116347467058,Medium,Sideways,Low,1,6,0,0,1,1,0,0,5.062248976985211,-4.677199078392359,0,0,0,0,0,4,Friday,8,August,3,0,0,0.0,11.0,-2.523226372813877,-1.1033722941514268,0.04418100230178842,1.1917342987550037,2.825538992010425,0.28328555003518213,1.50531233831326
